time,open,high,low,close,vwap,volume,count
2026-01-26 14:25:00+00:00,87597.5,87690.5,87569.6,87569.7,87635.0,6.47746474,202
2026-01-26 14:30:00+00:00,87569.8,87900.5,87375.0,87805.2,87694.5,19.42631453,600
2026-01-26 14:35:00+00:00,87805.3,88178.9,87805.3,88020.8,88020.2,31.91336779,603
2026-01-26 14:40:00+00:00,88020.8,88400.0,87969.9,88070.2,88185.5,29.96298291,585
2026-01-26 14:45:00+00:00,88054.1,88196.8,87971.0,87971.0,88097.3,3.63916553,280
2026-01-26 14:50:00+00:00,87971.0,87971.0,87743.2,87761.9,87801.6,11.59366792,262
2026-01-26 14:55:00+00:00,87761.9,88138.6,87761.9,88103.3,87953.2,10.99194628,343
2026-01-26 15:00:00+00:00,88103.4,88173.8,87976.0,88163.1,88087.6,2.62501498,268
2026-01-26 15:05:00+00:00,88163.2,88185.4,88092.7,88185.4,88156.7,3.01622801,238
2026-01-26 15:10:00+00:00,88185.4,88695.6,88086.0,88645.3,88488.4,27.34863672,793
2026-01-26 15:15:00+00:00,88645.3,88747.4,88538.2,88600.1,88640.5,37.97379636,513
2026-01-26 15:20:00+00:00,88600.1,88600.1,88400.0,88435.1,88544.1,13.07421902,298
2026-01-26 15:25:00+00:00,88435.0,88435.0,88269.7,88406.8,88343.7,10.53937006,233
2026-01-26 15:30:00+00:00,88406.8,88406.8,88116.1,88255.0,88251.9,15.87569944,343
2026-01-26 15:35:00+00:00,88255.0,88269.1,88116.2,88118.1,88231.7,4.16696870,251
2026-01-26 15:40:00+00:00,88153.3,88153.3,87303.3,87385.9,87540.7,34.73332925,820
2026-01-26 15:45:00+00:00,87385.9,87515.0,87207.0,87515.0,87340.1,20.38640667,499
2026-01-26 15:50:00+00:00,87515.0,87616.0,87423.2,87464.7,87539.9,6.09198570,354
2026-01-26 15:55:00+00:00,87464.7,87594.9,87464.7,87545.3,87528.8,2.58482761,214
2026-01-26 16:00:00+00:00,87545.3,87669.5,87441.3,87547.4,87552.2,9.23406905,372
2026-01-26 16:05:00+00:00,87547.4,87547.4,87220.0,87266.4,87387.4,7.20240510,327
2026-01-26 16:10:00+00:00,87266.3,87324.9,87171.0,87309.1,87211.9,11.16431180,268
2026-01-26 16:15:00+00:00,87309.0,87362.7,87133.0,87362.7,87172.9,9.14248753,322
2026-01-26 16:20:00+00:00,87362.7,87846.7,87362.7,87741.2,87608.4,3.06734697,381
2026-01-26 16:25:00+00:00,87741.2,87800.0,87588.3,87604.7,87721.0,18.87468599,252
2026-01-26 16:30:00+00:00,87604.7,87678.6,87519.4,87585.6,87621.9,1.82346651,216
2026-01-26 16:35:00+00:00,87585.7,87597.9,87429.0,87429.1,87495.2,20.22278890,356
2026-01-26 16:40:00+00:00,87429.0,87494.4,87331.0,87355.9,87429.1,13.58428579,253
2026-01-26 16:45:00+00:00,87356.0,87762.0,87326.2,87737.6,87534.5,2.91410179,321
2026-01-26 16:50:00+00:00,87762.1,87829.6,87695.6,87741.9,87741.9,11.99377366,295
2026-01-26 16:55:00+00:00,87741.9,87741.9,87531.6,87531.7,87638.4,1.89343208,225
2026-01-26 17:00:00+00:00,87531.7,87683.5,87467.2,87683.4,87632.6,14.03745722,260
2026-01-26 17:05:00+00:00,87655.3,87669.6,87422.1,87430.7,87532.2,2.65482487,199
2026-01-26 17:10:00+00:00,87456.5,87456.5,87311.0,87348.9,87381.1,22.77299043,273
2026-01-26 17:15:00+00:00,87348.9,87423.8,87124.4,87160.6,87257.3,24.48638831,306
2026-01-26 17:20:00+00:00,87160.5,87373.1,87158.1,87284.9,87314.8,7.89320929,329
2026-01-26 17:25:00+00:00,87285.0,87427.3,87284.9,87311.0,87404.1,16.98226714,233
2026-01-26 17:30:00+00:00,87311.0,87311.0,86950.7,87133.6,87050.4,27.50195615,556
2026-01-26 17:35:00+00:00,87138.6,87502.6,87138.5,87469.4,87371.2,6.43040412,269
2026-01-26 17:40:00+00:00,87469.4,87495.4,87406.2,87432.0,87462.2,12.11029934,148
2026-01-26 17:45:00+00:00,87432.0,87498.7,87427.3,87498.6,87461.8,0.63242729,162
2026-01-26 17:50:00+00:00,87498.7,87653.8,87473.6,87642.5,87553.6,15.26330463,359
2026-01-26 17:55:00+00:00,87642.5,87647.4,87585.9,87600.0,87597.8,2.75112843,180
2026-01-26 18:00:00+00:00,87600.0,87724.5,87570.0,87678.1,87669.9,16.14245389,258
2026-01-26 18:05:00+00:00,87678.1,87716.4,87586.3,87716.4,87647.7,11.79362834,203
2026-01-26 18:10:00+00:00,87716.3,87758.9,87715.1,87747.3,87725.7,2.43525012,247
2026-01-26 18:15:00+00:00,87747.2,87984.0,87660.8,87861.7,87896.1,11.31100224,337
2026-01-26 18:20:00+00:00,87855.0,87861.6,87707.5,87843.9,87834.8,9.40244786,277
2026-01-26 18:25:00+00:00,87848.9,88015.6,87815.6,88009.0,87972.7,7.76372916,293
2026-01-26 18:30:00+00:00,88009.1,88200.0,87990.0,88145.7,88136.0,11.55157843,429
2026-01-26 18:35:00+00:00,88145.7,88248.9,88011.1,88050.6,88070.3,16.32498234,340
2026-01-26 18:40:00+00:00,88050.7,88130.9,87908.3,87910.5,88017.7,20.16540843,329
2026-01-26 18:45:00+00:00,87919.9,88078.1,87853.0,88078.1,87927.3,2.77976482,272
2026-01-26 18:50:00+00:00,88078.1,88172.4,88078.1,88172.4,88121.7,3.14937333,218
2026-01-26 18:55:00+00:00,88172.4,88311.5,88124.4,88311.5,88219.3,4.26694489,268
2026-01-26 19:00:00+00:00,88311.8,88459.4,88285.3,88286.8,88389.3,21.07003286,477
2026-01-26 19:05:00+00:00,88286.8,88336.1,88228.4,88323.6,88305.7,1.91591060,233
2026-01-26 19:10:00+00:00,88323.6,88330.0,88240.9,88287.0,88278.5,7.33761801,313
2026-01-26 19:15:00+00:00,88287.0,88322.7,88166.3,88222.0,88247.3,3.64933462,233
2026-01-26 19:20:00+00:00,88242.3,88242.3,88040.7,88076.9,88100.4,4.19947466,182
2026-01-26 19:25:00+00:00,88077.0,88136.7,88055.4,88077.6,88114.8,34.36497961,212
2026-01-26 19:30:00+00:00,88077.5,88118.5,88016.3,88118.4,88057.0,6.57456688,219
2026-01-26 19:35:00+00:00,88111.6,88187.3,88015.0,88187.3,88047.5,26.99183044,289
2026-01-26 19:40:00+00:00,88187.3,88239.1,88164.1,88171.9,88193.8,1.69795027,179
2026-01-26 19:45:00+00:00,88172.0,88173.6,88061.3,88086.2,88140.3,2.74938898,208
2026-01-26 19:50:00+00:00,88086.3,88086.3,87857.4,87857.5,87997.6,3.54851452,164
2026-01-26 19:55:00+00:00,87857.5,87931.5,87857.5,87914.8,87917.6,2.85633183,164
2026-01-26 20:00:00+00:00,87914.8,87977.3,87879.9,87941.4,87956.8,4.23407146,261
2026-01-26 20:05:00+00:00,87941.6,88011.3,87880.0,87895.4,87971.7,5.28695694,227
2026-01-26 20:10:00+00:00,87895.3,87895.4,87825.0,87825.1,87844.7,10.80542986,290
2026-01-26 20:15:00+00:00,87825.1,87828.9,87721.1,87828.9,87794.6,7.53771533,261
2026-01-26 20:20:00+00:00,87828.8,87922.0,87763.1,87763.2,87824.8,7.98509547,345
2026-01-26 20:25:00+00:00,87763.2,87798.3,87720.3,87777.7,87774.0,5.06686850,225
2026-01-26 20:30:00+00:00,87777.8,87798.2,87690.8,87702.6,87748.5,4.82339415,218
2026-01-26 20:35:00+00:00,87702.5,87721.1,87683.0,87721.0,87701.8,3.32932789,149
2026-01-26 20:40:00+00:00,87721.1,87721.1,87678.4,87693.1,87691.6,0.55759541,127
2026-01-26 20:45:00+00:00,87693.0,87729.4,87636.2,87636.3,87689.1,0.71088466,164
2026-01-26 20:50:00+00:00,87636.2,87636.2,87491.6,87491.7,87553.0,11.43106876,291
2026-01-26 20:55:00+00:00,87491.6,87521.1,87452.8,87514.2,87465.8,3.63173929,208
2026-01-26 21:00:00+00:00,87514.3,87533.7,87491.9,87497.5,87517.5,1.06276910,167
2026-01-26 21:05:00+00:00,87497.5,87676.4,87497.4,87630.2,87648.6,14.99484632,182
2026-01-26 21:10:00+00:00,87630.3,87746.5,87630.2,87746.5,87668.3,3.38635333,196
2026-01-26 21:15:00+00:00,87746.5,87791.6,87743.0,87766.9,87774.3,4.53379070,208
2026-01-26 21:20:00+00:00,87766.9,87766.9,87668.9,87728.1,87697.7,1.63033890,140
2026-01-26 21:25:00+00:00,87755.5,87825.2,87746.8,87825.2,87781.7,7.19772980,159
2026-01-26 21:30:00+00:00,87825.2,87926.1,87793.0,87810.2,87836.1,2.40592969,213
2026-01-26 21:35:00+00:00,87810.2,87867.4,87783.8,87803.8,87821.3,3.83945790,156
2026-01-26 21:40:00+00:00,87803.9,88141.9,87803.8,88036.7,88035.8,18.33086593,387
2026-01-26 21:45:00+00:00,88036.6,88060.4,87916.4,87961.0,87993.8,4.43409202,166
2026-01-26 21:50:00+00:00,87961.0,88033.3,87961.0,88033.3,88002.2,1.73049733,157
2026-01-26 21:55:00+00:00,88033.3,88040.2,87961.1,87961.2,87985.8,2.10624675,138
2026-01-26 22:00:00+00:00,87961.2,88033.9,87941.2,88033.8,87982.9,5.27563199,209
2026-01-26 22:05:00+00:00,88033.7,88033.8,87948.1,87948.1,87986.5,0.23150581,89
2026-01-26 22:10:00+00:00,87948.0,88040.2,87941.3,88008.6,87951.1,12.69872675,179
2026-01-26 22:15:00+00:00,88008.6,88040.1,87950.1,87950.1,87981.5,1.68641858,150
2026-01-26 22:20:00+00:00,87950.0,87979.1,87897.9,87979.1,87916.9,9.18248982,142
2026-01-26 22:25:00+00:00,87979.0,87994.1,87906.1,87994.1,87957.8,1.38967073,115
2026-01-26 22:30:00+00:00,87994.1,88124.1,87957.8,88110.0,88040.6,3.34627830,223
2026-01-26 22:35:00+00:00,88124.1,88174.2,88077.4,88098.8,88149.9,4.25222226,195
2026-01-26 22:40:00+00:00,88098.7,88098.7,88010.6,88021.2,88037.8,1.38235523,128
2026-01-26 22:45:00+00:00,88021.2,88139.6,88021.2,88022.6,88086.6,2.97953810,126
2026-01-26 22:50:00+00:00,88022.7,88134.2,88022.7,88087.8,88073.0,1.65346242,148
2026-01-26 22:55:00+00:00,88087.8,88087.8,88025.9,88043.1,88052.3,2.28120946,147
2026-01-26 23:00:00+00:00,88037.4,88045.4,87944.6,87959.6,88005.4,8.32467854,201
2026-01-26 23:05:00+00:00,87959.6,88052.9,87946.9,88022.4,88022.4,2.49528944,145
2026-01-26 23:10:00+00:00,88022.4,88077.1,88022.3,88077.1,88061.8,1.79447059,119
2026-01-26 23:15:00+00:00,88077.1,88100.2,88041.6,88100.2,88083.7,1.97437945,170
2026-01-26 23:20:00+00:00,88100.1,88256.8,88100.1,88250.1,88177.7,8.41150065,263
2026-01-26 23:25:00+00:00,88250.1,88339.1,88250.1,88339.1,88279.3,2.92703648,157
2026-01-26 23:30:00+00:00,88339.2,88520.3,88339.2,88451.6,88438.5,7.57190517,291
2026-01-26 23:35:00+00:00,88451.6,88534.9,88451.5,88513.2,88512.9,12.08078777,198
2026-01-26 23:40:00+00:00,88513.2,88534.9,88450.0,88450.0,88510.6,4.02285475,104
2026-01-26 23:45:00+00:00,88450.2,88450.2,88393.9,88393.9,88416.4,10.53484858,154
2026-01-26 23:50:00+00:00,88394.0,88394.0,88306.1,88308.9,88382.7,2.18966597,142
2026-01-26 23:55:00+00:00,88308.9,88308.9,88247.3,88247.4,88278.9,4.34647071,118
2026-01-27 00:00:00+00:00,88247.4,88299.7,88180.2,88180.3,88233.8,11.36122809,239
2026-01-27 00:05:00+00:00,88180.2,88180.2,88121.4,88121.4,88150.0,0.64568263,96
2026-01-27 00:10:00+00:00,88121.4,88150.9,88121.4,88140.4,88127.4,0.26560374,102
2026-01-27 00:15:00+00:00,88140.4,88222.8,88136.8,88215.4,88210.0,4.70865132,207
2026-01-27 00:20:00+00:00,88215.5,88349.9,88215.4,88327.0,88221.7,7.41398338,206
2026-01-27 00:25:00+00:00,88326.9,88327.0,88298.2,88298.3,88316.6,2.01423034,103
2026-01-27 00:30:00+00:00,88298.3,88298.3,88260.8,88288.4,88276.4,0.65533597,126
2026-01-27 00:35:00+00:00,88288.4,88288.4,88170.9,88171.0,88208.6,0.37697726,77
2026-01-27 00:40:00+00:00,88171.0,88200.0,88171.0,88200.0,88183.1,0.21596116,56
2026-01-27 00:45:00+00:00,88200.0,88200.0,88163.7,88163.8,88182.5,0.56768282,87
2026-01-27 00:50:00+00:00,88163.7,88299.3,88158.0,88265.9,88194.4,2.47336110,142
2026-01-27 00:55:00+00:00,88265.9,88265.9,88232.5,88256.1,88240.8,0.37085475,93
2026-01-27 01:00:00+00:00,88256.1,88256.1,88132.4,88132.4,88247.9,1.13272995,86
2026-01-27 01:05:00+00:00,88132.5,88132.5,88096.8,88099.8,88103.5,0.65484857,115
2026-01-27 01:10:00+00:00,88099.8,88153.5,88099.8,88149.9,88144.0,1.25887982,96
2026-01-27 01:15:00+00:00,88150.0,88184.2,88135.1,88173.9,88149.6,12.94146132,133
2026-01-27 01:20:00+00:00,88174.0,88309.9,88173.9,88294.7,88250.5,10.74188095,194
2026-01-27 01:25:00+00:00,88294.7,88345.6,88294.6,88345.6,88322.2,0.16900584,85
2026-01-27 01:30:00+00:00,88345.6,88513.2,88306.3,88500.5,88397.1,10.95489712,273
2026-01-27 01:35:00+00:00,88500.5,88577.7,88438.7,88563.2,88555.2,1.88460196,223
2026-01-27 01:40:00+00:00,88563.2,88563.2,88458.2,88529.2,88495.2,1.90526821,192
2026-01-27 01:45:00+00:00,88529.2,88577.7,88497.1,88530.7,88509.5,11.04677836,171
2026-01-27 01:50:00+00:00,88530.7,88530.8,88445.4,88445.5,88477.5,0.82060553,104
2026-01-27 01:55:00+00:00,88445.5,88460.9,88416.1,88451.4,88422.6,1.36016135,118
2026-01-27 02:00:00+00:00,88451.4,88663.4,88451.3,88663.4,88586.9,3.19427311,283
2026-01-27 02:05:00+00:00,88663.4,88663.4,88658.1,88663.4,88662.9,0.30950708,85
2026-01-27 02:10:00+00:00,88663.4,88663.4,88529.1,88587.0,88580.1,6.25578325,178
2026-01-27 02:15:00+00:00,88587.0,88617.5,88546.4,88577.8,88604.0,1.89690140,116
2026-01-27 02:20:00+00:00,88577.8,88577.8,88529.2,88529.2,88546.5,0.18603905,81
2026-01-27 02:25:00+00:00,88529.2,88529.2,88455.2,88478.6,88482.7,3.79111552,118
2026-01-27 02:30:00+00:00,88451.4,88536.8,88451.4,88536.8,88510.7,0.84725510,107
2026-01-27 02:35:00+00:00,88536.8,88631.6,88536.7,88631.6,88566.7,0.87334017,110
2026-01-27 02:40:00+00:00,88631.6,88700.9,88615.2,88615.3,88666.9,2.70488380,148
2026-01-27 02:45:00+00:00,88615.3,88666.9,88615.2,88666.2,88631.7,0.13630399,88
2026-01-27 02:50:00+00:00,88666.1,88670.0,88643.5,88645.0,88650.3,0.28344119,95
2026-01-27 02:55:00+00:00,88644.9,88747.0,88643.5,88712.8,88690.9,0.87841111,171
2026-01-27 03:00:00+00:00,88712.8,88774.3,88681.8,88743.0,88739.4,2.20776891,209
2026-01-27 03:05:00+00:00,88743.0,88743.0,88599.0,88599.1,88730.1,3.38923528,126
2026-01-27 03:10:00+00:00,88599.0,88599.0,88483.5,88496.1,88514.3,2.33614002,123
2026-01-27 03:15:00+00:00,88521.1,88586.2,88505.7,88505.7,88516.1,2.83137349,136
2026-01-27 03:20:00+00:00,88505.7,88610.8,88505.6,88604.3,88524.9,1.79298441,115
2026-01-27 03:25:00+00:00,88604.6,88608.0,88604.5,88608.0,88604.7,0.32142174,62
2026-01-27 03:30:00+00:00,88608.0,88617.0,88570.1,88614.0,88604.5,1.37408205,89
2026-01-27 03:35:00+00:00,88614.0,88706.6,88613.9,88706.6,88628.9,1.60723267,111
2026-01-27 03:40:00+00:00,88706.6,88706.6,88662.3,88692.9,88690.8,0.29534879,75
2026-01-27 03:45:00+00:00,88692.9,88692.9,88654.2,88654.3,88690.3,1.20844818,79
2026-01-27 03:50:00+00:00,88654.2,88654.3,88601.9,88631.1,88613.3,2.89574690,102
2026-01-27 03:55:00+00:00,88631.2,88654.3,88604.4,88654.3,88626.4,0.80279721,105
2026-01-27 04:00:00+00:00,88668.2,88671.9,88621.8,88655.2,88646.1,0.64399169,127
2026-01-27 04:05:00+00:00,88655.2,88726.2,88592.9,88726.2,88636.6,4.57391378,158
2026-01-27 04:10:00+00:00,88726.3,88903.1,88705.1,88705.1,88796.4,35.16762122,389
2026-01-27 04:15:00+00:00,88705.1,88731.1,88685.8,88702.1,88708.2,1.27848708,109
2026-01-27 04:20:00+00:00,88702.0,88765.2,88702.0,88765.2,88726.1,0.27951857,107
2026-01-27 04:25:00+00:00,88765.2,88765.2,88668.7,88700.7,88685.1,3.81018148,172
2026-01-27 04:30:00+00:00,88700.6,88700.7,88700.6,88700.7,88700.6,0.13051353,67
2026-01-27 04:35:00+00:00,88700.7,88700.7,88645.1,88665.6,88649.6,3.30966844,103
2026-01-27 04:40:00+00:00,88665.6,88665.6,88571.7,88571.8,88605.5,0.52820770,132
2026-01-27 04:45:00+00:00,88571.8,88571.8,88506.2,88506.3,88533.9,8.77474003,117
2026-01-27 04:50:00+00:00,88506.3,88506.3,88392.1,88430.1,88429.8,4.23247884,146
2026-01-27 04:55:00+00:00,88430.1,88468.2,88430.1,88466.9,88463.9,0.20953788,81
2026-01-27 05:00:00+00:00,88466.9,88466.9,88466.8,88466.8,88466.8,0.11346128,98
2026-01-27 05:05:00+00:00,88466.8,88466.9,88367.3,88367.3,88415.8,0.39340189,94
2026-01-27 05:10:00+00:00,88367.3,88367.4,88324.0,88324.0,88346.9,5.00686518,106
2026-01-27 05:15:00+00:00,88324.1,88355.0,88291.1,88294.2,88314.6,1.18366083,76
2026-01-27 05:20:00+00:00,88294.2,88363.3,88294.1,88363.3,88298.0,0.62196957,74
2026-01-27 05:25:00+00:00,88363.4,88378.0,88350.0,88377.9,88365.6,0.49190853,92
2026-01-27 05:30:00+00:00,88378.0,88428.0,88378.0,88427.9,88399.1,0.39907176,71
2026-01-27 05:35:00+00:00,88428.0,88428.0,88396.1,88422.6,88409.1,0.33151849,79
2026-01-27 05:40:00+00:00,88422.5,88428.0,88378.5,88378.5,88416.0,1.12413885,94
2026-01-27 05:45:00+00:00,88378.5,88428.0,88378.4,88406.2,88396.7,0.45306914,82
2026-01-27 05:50:00+00:00,88406.2,88406.2,88337.7,88337.7,88349.7,1.60501082,81
2026-01-27 05:55:00+00:00,88331.7,88331.7,88320.0,88331.7,88320.9,0.85801930,66
2026-01-27 06:00:00+00:00,88331.7,88446.0,88331.6,88370.6,88424.8,4.63414573,148
2026-01-27 06:05:00+00:00,88370.7,88381.6,88334.6,88381.6,88351.7,0.22695216,75
2026-01-27 06:10:00+00:00,88381.5,88402.7,88364.8,88364.8,88370.8,6.20954902,98
2026-01-27 06:15:00+00:00,88364.9,88382.5,88362.1,88374.2,88376.0,0.85381596,81
2026-01-27 06:20:00+00:00,88374.2,88376.5,88362.1,88376.4,88372.1,0.35707210,89
2026-01-27 06:25:00+00:00,88376.4,88376.4,88274.4,88274.5,88312.2,0.80160010,98
2026-01-27 06:30:00+00:00,88274.5,88274.5,88200.0,88200.8,88224.7,0.39283158,117
2026-01-27 06:35:00+00:00,88200.8,88220.0,88200.7,88219.9,88209.4,0.32791403,88
2026-01-27 06:40:00+00:00,88220.0,88220.0,88184.8,88184.8,88216.8,1.31630644,76
2026-01-27 06:45:00+00:00,88174.2,88220.0,88168.3,88220.0,88204.2,0.63492409,79
2026-01-27 06:50:00+00:00,88220.0,88220.0,88171.6,88191.6,88180.7,0.91922225,67
2026-01-27 06:55:00+00:00,88191.6,88214.4,88191.5,88214.4,88202.5,0.20002947,61
2026-01-27 07:00:00+00:00,88214.4,88300.0,88214.3,88300.0,88258.2,0.88000396,118
2026-01-27 07:05:00+00:00,88299.9,88365.2,88299.9,88365.2,88310.6,1.21868341,85
2026-01-27 07:10:00+00:00,88365.1,88368.4,88365.1,88368.3,88365.2,23.34172782,147
2026-01-27 07:15:00+00:00,88368.4,88378.1,88348.9,88348.9,88372.0,0.39134444,85
2026-01-27 07:20:00+00:00,88348.8,88378.1,88321.9,88365.8,88353.6,1.36799287,82
2026-01-27 07:25:00+00:00,88365.9,88391.4,88346.5,88391.3,88361.0,1.31101476,111
2026-01-27 07:30:00+00:00,88391.4,88451.5,88391.4,88444.3,88439.4,0.23551033,86
2026-01-27 07:35:00+00:00,88444.3,88446.9,88416.4,88428.7,88422.3,4.06253983,77
2026-01-27 07:40:00+00:00,88428.7,88428.7,88346.5,88346.5,88392.8,0.46835879,91
2026-01-27 07:45:00+00:00,88346.5,88346.6,88253.5,88265.1,88267.6,4.54643522,122
2026-01-27 07:50:00+00:00,88265.7,88288.2,88238.4,88238.4,88270.0,1.06882169,105
2026-01-27 07:55:00+00:00,88238.5,88238.5,88216.0,88216.1,88223.5,0.23609116,69
2026-01-27 08:00:00+00:00,88216.1,88269.4,88209.2,88239.3,88236.2,1.48929292,196
2026-01-27 08:05:00+00:00,88239.3,88266.9,88239.2,88266.8,88244.6,1.22862556,69
2026-01-27 08:10:00+00:00,88254.0,88254.0,88228.1,88254.0,88244.6,7.22515969,155
2026-01-27 08:15:00+00:00,88254.0,88289.6,88243.8,88243.8,88246.2,1.11995159,76
2026-01-27 08:20:00+00:00,88243.9,88254.1,88154.8,88154.8,88211.5,4.65022419,161
2026-01-27 08:25:00+00:00,88154.7,88154.8,88125.6,88128.6,88153.1,2.15399150,82
2026-01-27 08:30:00+00:00,88128.6,88174.1,88103.7,88165.9,88137.8,1.28081289,136
2026-01-27 08:35:00+00:00,88166.0,88194.0,88135.7,88135.7,88189.5,0.13051810,85
2026-01-27 08:40:00+00:00,88135.6,88152.7,88106.5,88111.7,88144.9,0.47156705,82
2026-01-27 08:45:00+00:00,88111.8,88111.8,88000.1,88000.2,88059.2,0.62451707,135
2026-01-27 08:50:00+00:00,88000.2,88087.2,88000.1,88087.1,88019.9,0.46084158,73
2026-01-27 08:55:00+00:00,88087.2,88087.2,88060.3,88060.5,88070.9,0.54080087,63
2026-01-27 09:00:00+00:00,88060.5,88060.5,87984.0,87984.0,88003.3,1.29959303,94
2026-01-27 09:05:00+00:00,87984.0,87984.1,87889.1,87889.1,87940.9,5.05761547,101
2026-01-27 09:10:00+00:00,87889.0,87959.0,87889.0,87896.2,87921.6,3.83580115,156
2026-01-27 09:15:00+00:00,87896.2,87938.0,87857.6,87896.6,87890.1,1.05531028,103
2026-01-27 09:20:00+00:00,87896.6,87911.9,87883.5,87894.0,87892.6,0.81312577,96
2026-01-27 09:25:00+00:00,87894.0,87914.1,87883.5,87883.5,87910.3,2.01392206,75
2026-01-27 09:30:00+00:00,87883.6,87883.6,87825.8,87825.8,87839.5,2.13163584,111
2026-01-27 09:35:00+00:00,87825.7,87931.6,87820.8,87931.5,87831.9,0.91390646,91
2026-01-27 09:40:00+00:00,87915.8,87915.8,87872.8,87895.6,87907.2,0.55842190,90
2026-01-27 09:45:00+00:00,87895.6,87924.2,87859.8,87872.7,87875.8,1.74493417,94
2026-01-27 09:50:00+00:00,87872.7,87872.8,87822.7,87822.8,87841.7,3.90358774,108
2026-01-27 09:55:00+00:00,87822.8,87822.8,87752.0,87759.9,87770.1,2.79728135,125
2026-01-27 10:00:00+00:00,87759.9,87846.6,87759.8,87833.4,87795.3,0.38885731,112
2026-01-27 10:05:00+00:00,87833.5,87851.9,87833.5,87846.6,87851.0,0.58901152,63
2026-01-27 10:10:00+00:00,87846.6,87911.7,87846.5,87865.4,87866.9,2.93332229,97
2026-01-27 10:15:00+00:00,87865.4,87909.3,87865.4,87909.1,87903.6,0.08579535,43
2026-01-27 10:20:00+00:00,87909.1,87930.8,87859.4,87879.2,87915.1,0.26021978,72
2026-01-27 10:25:00+00:00,87879.2,87879.3,87868.6,87875.7,87874.1,11.62853211,74
2026-01-27 10:30:00+00:00,87875.7,87875.7,87759.8,87759.9,87802.0,0.19798846,87
2026-01-27 10:35:00+00:00,87759.9,87762.9,87695.7,87695.7,87750.0,16.11673842,166
2026-01-27 10:40:00+00:00,87695.8,87752.2,87688.8,87688.9,87701.3,0.70339564,72
2026-01-27 10:45:00+00:00,87688.8,87716.8,87688.8,87692.0,87713.5,6.24581251,131
2026-01-27 10:50:00+00:00,87691.9,87692.0,87636.3,87663.2,87663.2,0.90921565,131
2026-01-27 10:55:00+00:00,87663.2,87692.0,87639.4,87656.1,87674.1,0.13208385,77
2026-01-27 11:00:00+00:00,87656.1,87691.2,87636.2,87674.8,87667.6,0.35462002,108
2026-01-27 11:05:00+00:00,87674.9,87752.2,87674.9,87729.7,87699.2,4.05178889,134
2026-01-27 11:10:00+00:00,87729.7,87772.8,87712.1,87772.8,87746.8,0.72307527,67
2026-01-27 11:15:00+00:00,87772.7,87772.8,87727.0,87727.0,87761.8,0.10611633,54
2026-01-27 11:20:00+00:00,87726.9,87727.0,87682.4,87682.5,87703.4,0.33004470,53
2026-01-27 11:25:00+00:00,87682.5,87747.8,87682.5,87747.0,87731.4,2.61262185,109
2026-01-27 11:30:00+00:00,87747.0,87871.7,87746.9,87859.9,87796.9,0.16434813,78
2026-01-27 11:35:00+00:00,87859.9,87877.7,87833.8,87838.8,87861.6,1.89166622,75
2026-01-27 11:40:00+00:00,87838.7,87932.2,87838.7,87932.2,87879.4,1.41624923,79
2026-01-27 11:45:00+00:00,87932.0,87937.7,87892.0,87920.1,87930.0,1.49955276,95
2026-01-27 11:50:00+00:00,87920.1,87976.4,87920.1,87933.2,87951.4,1.99758850,139
2026-01-27 11:55:00+00:00,87933.3,87933.3,87874.5,87874.6,87916.8,0.73140914,83
2026-01-27 12:00:00+00:00,87874.6,87881.5,87856.0,87878.7,87858.3,1.20283589,108
2026-01-27 12:05:00+00:00,87878.7,87885.9,87850.0,87885.9,87876.6,0.76783680,70
2026-01-27 12:10:00+00:00,87885.9,87954.3,87885.8,87954.3,87906.5,0.44907416,66
2026-01-27 12:15:00+00:00,87954.2,87988.5,87954.2,87988.5,87974.4,0.24244419,52
2026-01-27 12:20:00+00:00,87988.4,88034.5,87988.4,88008.1,88003.7,1.24810052,108
2026-01-27 12:25:00+00:00,88008.0,88008.1,87917.2,87917.3,87940.6,0.99989629,92
2026-01-27 12:30:00+00:00,87917.2,87922.3,87889.6,87922.3,87916.5,2.93720108,103
2026-01-27 12:35:00+00:00,87922.3,87930.2,87903.3,87903.4,87914.0,0.13254711,41
2026-01-27 12:40:00+00:00,87903.4,87903.4,87885.8,87885.9,87892.8,0.63335383,62
2026-01-27 12:45:00+00:00,87885.8,87885.8,87868.3,87868.3,87875.9,0.39828066,78
2026-01-27 12:50:00+00:00,87868.3,87902.0,87868.3,87880.0,87880.7,0.36444277,92
2026-01-27 12:55:00+00:00,87880.0,87880.1,87838.7,87847.9,87845.0,0.92626925,95
2026-01-27 13:00:00+00:00,87847.9,87881.2,87847.9,87881.1,87859.6,0.74431728,112
2026-01-27 13:05:00+00:00,87881.1,87881.2,87800.1,87800.2,87847.0,0.44837607,81
2026-01-27 13:10:00+00:00,87800.2,87800.2,87789.5,87789.6,87798.0,0.75521705,95
2026-01-27 13:15:00+00:00,87789.5,87789.6,87705.7,87716.7,87743.6,1.30452031,131
2026-01-27 13:20:00+00:00,87716.8,87741.2,87682.4,87741.2,87706.3,1.51683193,142
2026-01-27 13:25:00+00:00,87754.1,87754.1,87682.6,87689.3,87727.4,1.37388697,127
2026-01-27 13:30:00+00:00,87689.2,87788.9,87682.5,87788.9,87689.9,3.78178700,148
2026-01-27 13:35:00+00:00,87789.0,87917.2,87789.0,87903.6,87861.5,4.91648219,118
